material_id,formula_pretty,icsd,crystal_system,symbol,number,point_group,nsites,nelements,volume,density,energy_per_atom,formation_energy_per_atom
mp-1225870,CsTaS3,,Hexagonal,P6_3mc,186.0,6mm,10.0,3.0,288.4055194292080,4.7218324785302700,-6.472226546,-1.4397206254612100
mp-685607,CsTaSe3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,636.3777257598770,5.748247783542350,-5.909243042,-1.2610601549924600
mp-1225880,CsTaSe3,,Hexagonal,P6_3mc,186.0,6mm,10.0,3.0,316.305763736236,5.782469482037880,-5.91241344,-1.2642305529924600
mp-1185551,CsTbO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,96.95295739897540,5.82034162502607,-6.324694138,-2.250727216836210
mp-1183997,CsThO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,95.77858339239340,7.159281548667070,-7.59697365,-2.9671082988362100
mp-22962,CsTiBr3,"['icsd-41320', 'icsd-400053']",Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,329.3500476380870,4.240053185266900,-4.453842156,-1.7638462802528700
mp-28283,CsTiCl3,['icsd-49748'],Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,281.0166852432970,3.393342944862750,-4.924500535,-2.0571996612528700
mp-567698,CsTiI3,['icsd-154258'],Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,414.13939964956400,4.502682960459560,-3.938046944,-1.2958482562528700
mp-1183977,CsTiO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,69.27365160285490,5.48379645047965,-7.088216598,-2.3620244935028700
mp-1112177,CsTlBr3,,Cubic,Fm-3m,225.0,m-3m,10.0,3.0,400.0094090948630,4.790548763118220,-3.08005807,-1.4966319682528700
mp-1080231,CsTlCl3,,Monoclinic,Cm,8.0,m,5.0,3.0,173.7367636100520,4.240290935156970,-3.4170010600000000,-1.6562699602528700
mp-1395579,CsTlCl3,,Tetragonal,P4mm,99.0,4mm,5.0,3.0,173.73670712399200,4.240292313779440,-3.4169185780000000,-1.6561874782528700
mp-1112176,CsTlCl3,,Cubic,Fm-3m,225.0,m-3m,10.0,3.0,348.56620284002700,4.2269985892884500,-3.4433859050000000,-1.6826548052528700
mp-1078203,CsTlF3,['icsd-193792'],Cubic,Fm-3m,225.0,m-3m,10.0,3.0,218.42703685232200,5.994898166816380,-4.3153950200000000,-2.5168985357528700
mp-998240,CsTlF3,,Orthorhombic,Amm2,38.0,mm2,10.0,3.0,206.63909378308200,6.336883398180720,-3.437686363,-1.6391898787528700
mp-2695837,CsTlF3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,109.88079513850600,5.958492751888760,-4.252012616,-2.453516131752870
mp-998235,CsTlF3,,Orthorhombic,Amm2,38.0,mm2,5.0,3.0,110.35200315619900,5.933049719793690,-4.251130984,-2.452634499752870
mp-998234,CsTlF3,,Trigonal,R3m,160.0,3m,5.0,3.0,109.35558349863900,5.987110126962190,-4.250573076,-2.4520765917528700
mp-1112542,CsTlI3,,Cubic,Fm-3m,225.0,m-3m,10.0,3.0,503.7605164840440,4.7334818856371100,-2.6477376720000000,-1.1121087582528700
mp-1185544,CsTlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,93.26801547114740,6.8596295552048400,-4.37959604,-0.7599737095028740
mp-1206103,CsTmBr3,,Tetragonal,P4/mbm,127.0,4/mmm,10.0,3.0,352.34364854809400,5.104492133590180,-3.945766732,-1.93970217491954
mp-579768,CsTmCl3,['icsd-31460'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,149.90644647326500,4.521685631042450,-4.412855600000000,-2.2294860449195400
mp-1207081,CsTmH3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,88.22804230427570,5.737832422131380,-3.379162214,-0.26927902791954000
mp-1213177,CsTmI3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,880.1065792769830,5.151221761568440,-3.406957912,-1.4486905429195400
mp-2647024,CsUBr3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,193.71287247911600,5.234562509114770,-4.909576282,-1.5403968075862100
mp-865424,CsUO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,86.082677427204,8.081229651506300,-8.625488812,-3.2201131088362100
mp-23038,CsVBr3,"['icsd-201829', 'icsd-201833']",Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,326.19875647830300,4.312316786436810,-4.563302533,-1.6356238465862100
mp-22977,CsVCl3,"['icsd-201828', 'icsd-15932', 'icsd-201832']",Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,281.0246095963260,3.42958092661,-5.007629048,-1.9026453635862100
mp-22991,CsVI3,"['icsd-26453', 'icsd-26454']",Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,407.9054999130540,4.596528051662020,-4.053066899,-1.1731854005862100
mp-504651,CsVO3,['icsd-1489'],Orthorhombic,Pbcm,57.0,mmm,20.0,3.0,387.56219181813700,3.973431260935960,-7.3827109065,-2.418835991336210
mp-568005,CsYbBr3,['icsd-77243'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,180.5916237413470,5.017317509471550,-3.815104572,-2.3962854435862100
mp-1070599,CsYbCl3,['icsd-31461'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,152.39505926755600,4.492584293766580,-4.297026958,-2.7009028315862100
mp-8398,CsYbF3,['icsd-49579'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,86.71260978619290,6.950282649368020,-5.524441392,-3.890551881086210
mp-1206323,CsYbH3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,98.1155750637206,5.229093811412780,-2.9945655640000000,-0.4719278065862070
mp-1185576,CsYbI3,['icsd-72342'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,901.4763525007220,5.059362289200510,-3.2514233180000000,-1.8804013775862100
mp-1185564,CsYbO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,97.41702295090640,6.0332090178039400,-5.064260542,-1.6092451848362100
mp-1188802,CuAgF3,['icsd-174407'],Triclinic,P-1,2.0,-1,20.0,3.0,256.91807602701100,5.905115804774510,-4.0972582215,-1.5640183063333300
mp-998414,CuAgF3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,64.40539697285880,5.888990141302520,-4.079691454,-1.5464515388333300
mp-998422,CuAgF3,,Trigonal,R-3c,167.0,-3m,10.0,3.0,120.99792184569200,6.269244000794280,-4.101862777,-1.5686228618333300
mp-776320,CuAsO3,,Trigonal,R-3,148.0,-3,10.0,3.0,109.0953559538200,5.6763872811578100,-5.981437807,-1.2617595652500000
mp-1178368,CuAsO3,,Orthorhombic,Pmma,51.0,mmm,10.0,3.0,142.25676785804900,4.353167165920580,-5.997871351,-1.2781931092500000
mp-1184051,CuBiO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,57.06920415385440,9.326284254314260,-5.659147852,-1.1031954652500000
mp-1184042,CuBO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,37.627671376176000,5.3996322964141000,-5.821350108,-0.6976171930833330
mp-1178374,CuCO3,,Triclinic,P-1,2.0,-1,10.0,3.0,119.7354338574420,3.4270179129117300,-6.9880521270000000,-1.3544644677500000
mp-1080068,CuCO3,,Monoclinic,P2_1,4.0,2,10.0,3.0,141.79916399797700,2.893779237270860,-6.943846078,-1.31025841875
mp-758727,CuCO3,,Triclinic,P1,1.0,1,45.0,3.0,561.522059938487,3.288400895738600,-6.947738281555560,-1.3141506223055600
mp-27249,CuCO3,['icsd-6179'],Monoclinic,Cm,8.0,m,5.0,3.0,58.39017677351740,3.5137372355568800,-6.9327557760000000,-1.2991681167500000
mp-760595,CuCO3,,Monoclinic,P2_1/c,14.0,2/m,20.0,3.0,279.5531014730280,2.935653187015730,-6.970161019,-1.3365733597500000
mp-760536,CuCO3,,Hexagonal,P-6,174.0,-6,15.0,3.0,185.5245816441250,3.3176369918474400,-6.9414154660000000,-1.3078278067500000
mp-1096939,CuGeI3,,Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,360.9060677265740,4.756537728580230,-2.695035615,-0.06656889999999970
mp-1096949,CuGeI3,,Monoclinic,Cm,8.0,m,5.0,3.0,168.73725911026100,5.0867939205212200,-2.898231252,-0.26976453700000000
mp-554874,CuGeO3,['icsd-96085'],Monoclinic,P2_1/c,14.0,2/m,20.0,3.0,212.5891751634230,5.754668539738320,-6.2437126755,-1.53125254375
mp-1202570,CuGeO3,['icsd-56878'],Orthorhombic,Pbam,55.0,mmm,80.0,3.0,1021.2219494029700,4.791829000217190,-6.315011047875,-1.602550916125
mp-1181636,CuGeO3,,Orthorhombic,Pmna,53.0,mmm,20.0,3.0,247.32104725819600,4.946527001095460,-6.29691779,-1.5844576582500000
mp-561216,CuGeO3,,Orthorhombic,Cmce,64.0,mmm,80.0,3.0,1038.7552285727400,4.710947120363700,-6.3170465085,-1.6045863767500000
mp-554624,CuGeO3,,Orthorhombic,Pnnm,58.0,mmm,80.0,3.0,1030.8101295728000,4.747257339075150,-6.3118368531250000,-1.5993767213750000
mp-21344,CuGeO3,"['icsd-56699', 'icsd-246664', 'icsd-56606', 'icsd-56607', 'icsd-411017', 'icsd-85324', 'icsd-89401', 'icsd-89407', 'icsd-78475', 'icsd-89402', 'icsd-50329', 'icsd-56700', 'icsd-16834', 'icsd-85326', 'icsd-89400', 'icsd-411018', 'icsd-56701', 'icsd-50330', 'icsd-89406', 'icsd-89403', 'icsd-85325', 'icsd-89404', 'icsd-89405', 'icsd-56702', 'icsd-25754', 'icsd-411019', 'icsd-50331']",Orthorhombic,Pmma,51.0,mmm,10.0,3.0,128.8512423547680,4.747258217478110,-6.304190812,-1.59173068025
mp-1181557,CuGeO3,,Orthorhombic,Pmma,51.0,mmm,10.0,3.0,155.68749930553800,3.9289610394505000,-6.000480524,-1.2880203922500000
mp-1096790,CuPbBr3,,Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,364.9918192233400,4.644681914581930,-3.061815378,-0.567627632
mp-1184117,CuPbO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,58.10400510519210,9.109306585560450,-5.448978686,-0.9185947112500000
mp-1184073,CuPdO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,54.57419554411090,6.63203672746162,-4.919253298,-0.09542237525000060
mp-772255,CuPO3,,Trigonal,R-3,148.0,-3,30.0,3.0,516.1115298012880,2.7512267786499300,-6.853014276666670,-1.9824992145833300
mp-772192,CuPO3,,Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,527.1976932446770,3.5911635673015700,-6.792651254750000,-1.9221361926666700
mp-766856,CuPO3,,Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,539.814837280916,3.5072269563433200,-6.77496752375,-1.9044524616666700
mp-1105187,CuPS3,['icsd-430200'],Tetragonal,P4_2/mnm,136.0,4/mmm,20.0,3.0,420.37823665904100,3.013374958658290,-4.908199633000000,-0.5238278775416670
mp-28741,CuSe3Br,['icsd-10129'],Orthorhombic,Pmna,53,mmm,20,3,524.088183957186,4.82020272566627,-3.780614001,-0.55262011440625
mp-29450,CuSe3I,['icsd-202404'],Trigonal,R-3m,166,-3m,30,3,872.858966412739,4.87775666233804,-3.390994607,-0.17893311640625
mp-554440,CuSeO3,['icsd-29507'],Monoclinic,P2_1/c,14,2/m,40,3,537.157622964531,4.71131232885462,-5.57203784775,-1.08500099146875
mp-560049,CuSeO3,['icsd-29508'],Triclinic,P-1,2,-1,30,3,399.285843688651,4.75358199823458,-5.580940329,-1.09390347271875
mp-22688,CuSeO3,"['icsd-61342', 'icsd-29506']",Orthorhombic,Pbca,61,mmm,40,3,509.714948381459,4.96496588857564,-5.57061112425,-1.08357426796875
mp-22414,CuSeO3,"['icsd-51847', 'icsd-97747', 'icsd-498']",Orthorhombic,Pnma,62,mmm,20,3,246.169549747677,5.14019165693932,-5.5545403285,-1.06750347221875
mp-16053,CuSiO3,['icsd-89669'],Orthorhombic,Pmma,51.0,mmm,10.0,3.0,126.01771806237500,3.679809081971690,-7.123297562,-2.2503793952500000
mp-556982,CuSiO3,"['icsd-247127', 'icsd-65955']",Trigonal,R-3,148.0,-3,30.0,3.0,481.17749239410800,2.891164803499160,-7.157524646333330,-2.284606479583330
mp-754936,DyAlO3,,Trigonal,R-3c,167.0,-3m,10.0,3.0,103.67050239510900,7.607648740204470,-8.359551958,-3.7210661972500000
mp-984723,DyAlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,51.11631980728930,7.7146473955470800,-8.25859651,-3.62011074925
mp-756630,DyAlO3,['icsd-188422'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,202.34271003182800,7.795573824413560,-8.38752288,-3.7490371192500000
mp-1207000,DyBiO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,86.47783908075130,8.054787334038730,-6.355123798,-1.6976553772500000
mp-753318,DyBO3,,Orthorhombic,Ama2,40.0,mm2,10.0,3.0,120.53706474895900,6.097586218203750,-8.692332451,-3.4670835020833300
mp-10792,DyBO3,['icsd-412169'],Triclinic,P-1,2.0,-1,60.0,3.0,602.8154083542860,7.3155244667935300,-8.723935746666670,-3.4986867977500000
mp-12315,DyBO3,['icsd-59849'],Triclinic,P-1,2.0,-1,20.0,3.0,220.04324872629800,6.6803698731989,-8.7523384695,-3.527089520583330
mp-22137,DyCoO3,"['icsd-172047', 'icsd-23658', 'icsd-190949', 'icsd-190951', 'icsd-190950']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,203.8572689897280,8.778717764311480,-7.927326137,-2.61629198325
mp-19381,DyCrO3,"['icsd-251079', 'icsd-16506', 'icsd-16505', 'icsd-251082', 'icsd-16507', 'icsd-28248']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,218.53793938887300,7.978148620394880,-9.043801588000000,-3.2238214992500000
mp-1225651,DyCrS3,,Orthorhombic,Pnnm,58.0,mmm,40.0,3.0,779.1694704678410,5.297073140046450,-6.9037525545,-1.569915772375000
mp-1212890,DyCrSe3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,424.9280463356150,7.055572389190430,-6.3886903305,-1.4391765819062500
mp-1183771,DyCuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,53.8174026175188,8.455649621541020,-6.945122254,-2.2359103252500000
mp-772188,DyErO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,452.19113643002900,8.323213850342590,-8.752872202333330,-3.949957845583330
mp-22283,DyFeO3,"['icsd-280091', 'icsd-189731', 'icsd-27280']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,225.748611771436,7.836562719084110,-8.436198846,-2.852824009250000
mp-755612,DyGaO3,['icsd-429061'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,226.90885588842500,8.202734054916510,-7.6296917765000000,-3.1347019772500000
mp-769015,DyGaO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,380.29105744080000,7.3415071028111400,-7.653000484333330,-3.1580106850833300
mp-1225852,DyGaSe3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,506.78423662336100,6.14828798108952,-4.913268002000000,-1.2887445429062500
mp-768145,DyHoO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,455.5118362027300,8.211602965658580,-8.738186537333330,-3.9323341685833300
mp-1183823,DyInO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,70.02291696360380,7.714620905876320,-6.7450798480000000,-2.30537250725
mp-768149,DyInO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,420.1945036650190,7.713574371670150,-7.439521238,-2.9998138972500000
mp-1178360,DyInO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,265.3557805952960,8.143033596418820,-7.379810134,-2.94010279325
mp-756469,DyLuO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,271.54834506925200,9.428597670172420,-8.785891342,-3.992330643250000
mp-1232195,DyMgS3,,Trigonal,R-3,148.0,-3,30.0,3.0,699.9495648052990,4.0282835747902900,-5.359150817333330,-1.6358675192083300
mp-1232163,DyMgS3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,259.9485633842170,3.6155810959664100,-5.279874477,-1.556591178875
mp-1238023,DyMgSe3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,288.02905750474,4.88523970829466,-4.771654079,-1.4326938144062500
mp-1232192,DyMgSe3,,Monoclinic,C2/m,12.0,2/m,20.0,3.0,587.665754474099,4.788745909225370,-4.7245185855,-1.38555832090625
mp-1232257,DyMgSe3,,Trigonal,R-3,148.0,-3,30.0,3.0,799.4423552836780,5.280271852867530,-4.844564725666670,-1.505604461072920
mp-1188804,DyMnO3,['icsd-180804'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,265.476147196803,6.641157921993780,-8.4585087345,-2.736735081336210
mp-22103,DyMnO3,"['icsd-157396', 'icsd-91711', 'icsd-162205']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,234.55679858536600,7.51659738148573,-8.7599994545,-3.038225801336210
mp-542479,DyMnO3,"['icsd-191974', 'icsd-261886', 'icsd-99785']",Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,372.6490140346330,7.096767809612050,-8.782302025666670,-3.0605283725028700
mp-19265,DyNiO3,"['icsd-162114', 'icsd-87803', 'icsd-162115', 'icsd-162116']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,209.4585969454160,8.53635371800083,-7.549553843500000,-2.5041559127500000
mp-1183790,DyPaO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,79.95281100327920,9.170216529913110,-8.622724074,-2.83042054725
mp-1183821,DyRhO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,61.17914549087620,8.506478527795030,-7.377436208000000,-2.0152040392500000
mp-1212884,DyRhO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,227.48179478810200,9.15095799998858,-7.946916541,-2.5846843722500000
mp-1207184,DySbO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,76.65860027562860,7.197205784014320,-6.611775036,-1.8966041932500000
mp-31120,DyScO3,['icsd-99545'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,250.40624850722800,6.776053476754480,-9.1200012305,-3.9641368147500000
mp-1184176,DyScS3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,425.38287482371700,4.7413681351763400,-6.955855601500000,-2.286134492375000
mp-769393,DySeO3,,Monoclinic,P2_1/c,14,2/m,40,3,618.549584102535,6.21656418953199,-7.1167769105,-2.52822402021875
mp-1184153,DySnO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,70.88038130870990,7.712473706428710,-6.844083536000000,-2.15279857025
mp-779599,DyTiO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,234.66081411815700,7.313117184258950,-9.103798283,-3.635329284916670
mp-752435,DyTmO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,277.3965902475890,9.085365315800440,-8.748449256500000,-3.9639115770833300
mp-22789,DyVO3,['icsd-40392'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,224.4936902037990,7.735287972077500,-9.005861854,-3.2997100452500000
mp-768333,DyYO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,460.54369843257200,6.477198017239400,-9.077124425333330,-3.894459607916670
mp-1184150,ErAlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,50.466770895183300,7.9705295534887600,-8.226557722000000,-3.59588556725
mp-754184,ErAlO3,,Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,117.7313500695250,6.833301217588390,-8.326985139,-3.6963129842500000
mp-756458,ErAlO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,199.38917785385300,8.069583178361680,-8.3947958515,-3.76412369675
mp-1184148,ErBeO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,44.862770948253700,8.30104923039167,-7.517869266,-2.8884297042500000
mp-754636,ErBiO3,,Trigonal,R-3,148.0,-3,10.0,3.0,156.55404848043200,8.999615342540000,-7.458220703,-2.8085658882500000
mp-754943,ErBiO3,,Trigonal,R3c,161.0,3m,10.0,3.0,157.85021467352300,8.925716189586980,-7.478872331,-2.8292175162500000
mp-10791,ErBO3,['icsd-412168'],Triclinic,P-1,2.0,-1,60.0,3.0,611.7684685111600,7.363473545399190,-8.723252135333330,-3.505816792416670
mp-760405,ErBO3,,Orthorhombic,Ama2,40.0,mm2,10.0,3.0,117.21055077696300,6.405482703178710,-8.692274711,-3.474839368083330
mp-1194043,ErBO3,['icsd-422094'],Monoclinic,C2/c,15.0,2/m,30.0,3.0,317.461550106139,7.094939422246890,-8.785447342,-3.5680119990833300
mp-562779,ErCoO3,['icsd-172049'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,201.45109439388900,9.040484271457940,-7.962130946500000,-2.65891039875
mp-19063,ErCrO3,"['icsd-28487', 'icsd-251084', 'icsd-183759', 'icsd-251083']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,214.92554267079600,8.25931696741174,-9.049514932000000,-3.237348449250000
mp-1184157,ErCuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,53.403026653845300,8.669239076915820,-6.906084548,-2.2046862252500000
mp-19935,ErFeO3,"['icsd-98307', 'icsd-16782', 'icsd-27282', 'icsd-189733']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,222.00710582040700,8.111015951090810,-8.4404627115,-2.8649014807500000
mp-1184164,ErGaO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,55.66853613625380,8.500686171255350,-7.303556288,-2.81638009475
mp-1213088,ErGaO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,360.1146356972320,7.884501906865190,-7.672729524666670,-3.1855533314166700
mp-1213082,ErGaO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,223.6325630585220,8.464254915929130,-7.63556537,-3.1483891767500000
mp-754208,ErInO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,263.6689277873230,8.31501488044752,-7.379971363,-2.94807762825
mp-772217,ErInO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,411.7619876949490,7.986693005599140,-7.444365362666670,-3.0124716279166700
mp-1184162,ErIrO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,62.230624822273900,10.872891436715900,-7.4192794940000000,-1.77003566925
mp-778151,ErLuO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,268.38545271091100,9.657491079156210,-8.78571314,-3.9999660472500000
mp-1232164,ErMgS3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,251.4507872746820,3.8006248971793200,-5.23265149,-1.517181797875
mp-1232145,ErMgSe3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,287.22705770763500,4.953906540201690,-4.721561171000000,-1.3904145124062500
mp-1232210,ErMgSe3,,Trigonal,R-3,148.0,-3,30.0,3.0,785.1567335028350,5.436733606114850,-4.836362883333330,-1.5052162247395800
mp-19319,ErMnO3,"['icsd-159309', 'icsd-183141', 'icsd-162208', 'icsd-159310', 'icsd-159311']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,219.05849135196700,8.192693324289690,-8.762813469,-3.048853421836210
mp-19217,ErMnO3,"['icsd-182639', 'icsd-162201', 'icsd-280583']",Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,364.2792410031500,7.389986188010840,-8.797218649666670,-3.0832586025028700
mp-18983,ErNiO3,"['icsd-191795', 'icsd-92048']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,205.77977925513700,8.842572876016030,-7.555905561,-2.5183212362500000
mp-1189736,ErNiO3,['icsd-191791'],Monoclinic,P2_1/c,14.0,2/m,20.0,3.0,213.8945756855630,8.507100699687620,-7.5543288540000000,-2.516744529250000
mp-1213022,ErRhO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,223.42346421208700,9.458659049049960,-7.951800669000000,-2.5973821062500000
mp-1212985,ErScO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,246.3404099624590,7.016210424971040,-9.120838515500000,-3.97278770575
mp-1184204,ErTaO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,65.10560203138380,10.105336456427100,-9.040627106000000,-2.7875145912500000
mp-756296,ErTiO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,231.137505183394,7.561352072588910,-9.1054427035,-3.6447873114166700
mp-1184219,ErTlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,85.532955416,8.146911804794330,-6.351558452,-1.9974728339166700
mp-19205,ErVO3,"['icsd-40393', 'icsd-161781', 'icsd-185838']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,220.50361904723000,8.018613803040650,-9.009617456500000,-3.3112792537500000
mp-1184207,ErZnO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,56.07202994545840,8.311758825701610,-6.419305086,-2.28579937525
mp-1077622,EuAgO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,68.38646826734630,7.474642543153220,-7.10164906,-1.5157242725833300
mp-973892,EuAlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,53.50400309174230,7.043378478043640,-9.0909795,-3.322450747250000
mp-21455,EuAlO3,['icsd-109353'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,214.60824909909600,7.023941445821060,-9.0998939205,-3.3313651677500000
mp-983564,EuAsO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.92572475193850,7.140400682928810,-8.219218426000000,-2.267981158250000
mp-1184383,EuAuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,69.40281719206340,9.496959262589130,-7.157114180000000,-1.482924193250000
mp-1184325,EuBeO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,48.33761733293480,7.178883535766600,-8.339704094,-2.5724079342500000
mp-22030,EuBO3,['icsd-88201'],Triclinic,P-1,2.0,-1,20.0,3.0,239.3371010637980,5.849442167330320,-9.460576592000000,-3.105284651083330
mp-1225223,EuBO3,,Orthorhombic,Ama2,40.0,mm2,10.0,3.0,128.79283262488700,5.435040532289110,-9.420712440000000,-3.0654204990833300
mp-1183878,EuCdO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,72.1640053711473,7.187903433173980,-6.894096038000000,-1.690104499250000
mp-554518,EuCO3,['icsd-109074'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,255.55419158161800,5.509426855134600,-9.494560945,-2.629414259750000
mp-1075975,EuCoO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,53.58753660007630,8.022498230674900,-8.564379340000000,-2.123302194250000
mp-1212757,EuCoO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,211.81646781083600,8.118460703334330,-8.661387889,-2.220310743250000
mp-1189762,EuCrO3,"['icsd-251085', 'icsd-251086']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,223.9490845861660,7.472887885695220,-9.7527013635,-2.80267828275
mp-754941,EuCrO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,58.39386651041870,7.164906612742860,-9.675087826,-2.7250647452500000
mp-1075902,EuCuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,56.00318956067430,7.813227494755170,-7.823912492,-1.9846575712500000
mp-1338333,EuCuO3,,Monoclinic,C2/c,15.0,2/m,20.0,3.0,281.02284919719700,6.228186237801620,-7.8196207095000000,-1.9803657887500000
mp-1183905,EuErO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,79.70974853734870,7.65006990830001,-9.080307512000000,-3.1473501632500000
mp-1011260,EuFeO3,,Orthorhombic,Imma,74.0,mmm,10.0,3.0,119.22227858255000,7.1258132987861300,-9.13360513,-2.4201873012500000
