nsites,nelements,formula_pretty,volume,density,crystal_system,symbol,number,point_group,symprec,version,material_id,energy_per_atom,formation_energy_per_atom,e_total,e_electronic,icsd
10.0,3.0,CaMoN3,134.27188237425247,4.403590910704745,Orthorhombic,Pmm2,25.0,mm2,0.1,1.16.2,mp-989401,-8.318599773999999,-0.7464528209999983,,,
10.0,3.0,CaMoN3,157.61117288901912,3.7515007974899066,Monoclinic,P2/m,10.0,2/m,0.1,1.16.2,mp-989649,-8.338714055,-0.7665671019999991,,,
10.0,3.0,CaMoN3,140.0983293035419,4.220453189740689,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-989635,-8.365483229,-0.7933362759999995,23.82235616,10.153964763333333,
20.0,3.0,CaMoO3,251.53959017651147,4.859133129267733,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-607467,-8.158404337499999,-2.6201411127499994,,,
20.0,3.0,CaMoO3,238.54423915062335,5.123847720243391,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-19012,-8.152042065,-2.6137788402499993,,,"['icsd-172790', 'icsd-246082']"
20.0,3.0,CaMoO3,251.89585819007442,4.852260631561575,Triclinic,P-1,2.0,-1,0.1,1.16.2,mp-1045305,-8.148709528,-2.6104463032499994,,,
10.0,3.0,CaTcN3,137.57271785455993,4.3476633381132395,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-989638,-8.061781688,-0.5866369679999991,18.611529516666668,12.283254880000001,
20.0,3.0,CaTcN3,317.7861076091947,3.76429206575902,Monoclinic,C2/c,15.0,2/m,0.1,1.16.2,mp-989634,-8.0496891555,-0.5745444354999989,,,
5.0,3.0,CaTcO3,61.075122732895636,5.059126951177647,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-998432,-7.80810074,-2.3668397482500003,,,
20.0,3.0,CaTcO3,234.84739259201066,5.262767383604945,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1188853,-7.9171406865,-2.4758796947499997,,,"['icsd-261342', 'icsd-261341']"
5.0,3.0,CaTcO3,61.07621566601265,5.059036420234826,Tetragonal,P4mm,99.0,4mm,0.1,1.16.2,mp-998525,-7.808188792,-2.36692780025,,,
10.0,3.0,CaTcO3,119.52833820373253,5.170101151039446,Trigonal,R3c,161.0,3m,0.1,1.16.2,mp-998543,-7.887651867,-2.4463908752499997,,,
5.0,3.0,CaRuO3,60.67733082827061,5.176309671364111,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1016835,-7.286232304,-2.0622185932500003,,,
20.0,3.0,CaRuO3,227.7433091928982,5.51646773750719,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-20947,-7.4514657015,-2.2274519907499992,,,"['icsd-82976', 'icsd-165689', 'icsd-162776', 'icsd-165791', 'icsd-56698', 'icsd-82975', 'icsd-166221', 'icsd-82974', 'icsd-190466', 'icsd-69359', 'icsd-75568', 'icsd-82972', 'icsd-157114', 'icsd-82973', 'icsd-190465', 'icsd-82971', 'icsd-190467', 'icsd-51291', 'icsd-99451', 'icsd-82970']"
5.0,3.0,CaRhO3,61.82709777288515,5.129345954756469,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1016833,-6.678481974,-1.8364871972500005,,,
20.0,3.0,CaRhO3,226.3073630109768,5.6053425683776625,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1181917,-6.9220317135,-2.0800369367500005,,,['icsd-164775']
10.0,3.0,CaRhO3,111.3420908940552,5.696544250411837,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1078659,-6.93581445,-2.0938196732499996,,,['icsd-164774']
30.0,3.0,CaRhO3,335.78585891720996,5.666693199260762,Monoclinic,P2_1/m,11.0,2/m,0.1,1.16.2,mp-1193602,-6.935578542000001,-2.093583765250001,,,['icsd-183583']
5.0,3.0,CaH3Pd,50.92933491625866,4.875124009127207,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1207169,-3.987623668,-0.514891703,,,
5.0,3.0,CaInO3,72.13462947097263,4.6706241919788285,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1183543,-5.9006614399999995,-1.9811914912499993,,,
10.0,3.0,CaInBr3,327.873726444337,3.9970387813561894,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-28534,-3.759740196,-1.8764664759999998,336.9256319933332,3.99098609,['icsd-54138']
10.0,3.0,CaInI3,409.7901296905657,4.3407602345872345,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1206105,-3.243666941,-1.4081904090000001,,,
10.0,3.0,CaSnO3,173.27347287152,3.9634060291314195,Triclinic,P-1,2.0,-1,0.1,1.16.2,mp-1182670,-5.779489395000001,-1.6084418212500005,,,
5.0,3.0,CaSnO3,82.30907163608116,4.1717948788434365,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-546910,-5.416595548,-1.2455479742500004,,,['icsd-27777']
5.0,3.0,CaSnO3,67.24159084581586,5.106609751710353,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-7986,-6.656275543999999,-2.485227970249999,,,"['icsd-181086', 'icsd-181087', 'icsd-56095', 'icsd-29149']"
20.0,3.0,CaSnO3,248.80571219239832,5.520396786842774,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-4438,-6.837476119500001,-2.6664285457500005,,,"['icsd-151591', 'icsd-151594', 'icsd-151598', 'icsd-151597', 'icsd-193658', 'icsd-151593', 'icsd-151596', 'icsd-151592', 'icsd-190603', 'icsd-59160', 'icsd-151595']"
10.0,3.0,CaSnO3,134.53390939302432,5.104684240322317,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-4190,-6.851495226,-2.6804476522500003,11.249227810000002,3.863697943333334,"['icsd-29204', 'icsd-2373']"
5.0,3.0,CaSnS3,124.56235415941737,3.3991749407447793,Orthorhombic,Amm2,38.0,mm2,0.1,1.16.2,mp-866917,-4.778053584,-1.0931493168750002,,,
10.0,3.0,CaSnS3,245.89291981375573,3.4438505438836264,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-866826,-5.000754142,-1.3158498748750005,,,
60.0,3.0,CaSnS3,1700.5627281387194,2.987782049879168,Monoclinic,C2/c,15.0,2/m,0.1,1.16.2,mp-1100379,-4.931923421166667,-1.2470191540416669,,,
25.0,3.0,CaSnS3,630.1849156487176,3.3594046945967184,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-1100357,-4.8178804836,-1.1329762164749997,,,
5.0,3.0,CaSnS3,131.57279279396633,3.218060693458842,Orthorhombic,Amm2,38.0,mm2,0.1,1.16.2,mp-866894,-4.578066252,-0.8931619848750003,,,
20.0,3.0,CaSnS3,501.3774637944209,3.377967805848391,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-1100323,-4.619688876500001,-0.9347846093750007,,,
10.0,3.0,CaSnS3,237.95322059908239,3.5587602618100527,Orthorhombic,Ima2,46.0,mm2,0.1,1.16.2,mp-866845,-4.908704038,-1.2237997708750001,,,
15.0,3.0,CaSnS3,387.99217183951856,3.273848780077953,Trigonal,R-3m,166.0,-3m,0.1,1.16.2,mp-1054609,-4.7039865160000005,-1.0190822488750007,,,
20.0,3.0,CaSnS3,514.5442982539549,3.2915279345677857,Orthorhombic,P2_12_12_1,19.0,222,0.1,1.16.2,mp-1100340,-4.956830102,-1.2719258348750002,,,
30.0,3.0,CaSnS3,777.3925338958659,3.267918440355781,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1100371,-4.82186684,-1.1369625728750004,,,
30.0,3.0,CaSnS3,763.1222389932685,3.3290281256442533,Monoclinic,P2_1,4.0,2,0.1,1.16.2,mp-866504,-4.890827036999999,-1.2059227698749997,,,
40.0,3.0,CaSnS3,1095.1147273793472,3.0930767141236633,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-1100358,-4.92024090025,-1.2353366331250002,,,
100.0,3.0,CaSnS3,2809.419067078957,3.0142119969243315,Tetragonal,P4_1,76.0,4,0.1,1.16.2,mp-866505,-4.9091017564,-1.224197489275,,,
5.0,3.0,CaSnS3,125.83547952155797,3.3647841962276615,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-866816,-4.59286501,-0.9079607428750002,,,
20.0,3.0,CaSnS3,527.0690954827661,3.2133110170767902,Orthorhombic,Pmc2_1,26.0,mm2,0.1,1.16.2,mp-1100365,-4.8131802415000005,-1.1282759743750006,,,
30.0,3.0,CaSnS3,883.993703306268,2.8738387925293196,Triclinic,P1,1.0,1,0.1,1.16.2,mp-867022,-4.887189198333333,-1.2022849312083332,,,
10.0,3.0,CaSnS3,235.5703956907269,3.5947575804452834,Trigonal,R-3c,167.0,-3m,0.1,1.16.2,mp-866519,-4.877091551,-1.1921872838750005,,,
60.0,3.0,CaSnS3,1629.5220744870371,3.1180374131635196,Monoclinic,C2,5.0,2,0.1,1.16.2,mp-867047,-4.8603325181666674,-1.1754282510416671,,,
15.0,3.0,CaSnS3,373.4980460297501,3.4008951638676748,Trigonal,R-3m,166.0,-3m,0.1,1.16.2,mp-866951,-4.637990930666667,-0.9530866635416672,,,
5.0,3.0,CaSnS3,141.03626094188232,3.00213030316611,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-866820,-4.067921308000001,-0.3830170408750007,,,
90.0,3.0,CaSnS3,2491.749258894472,3.0586408979694175,Triclinic,P1,1.0,1,0.1,1.16.2,mp-867053,-4.851595037666666,-1.1666907705416665,,,
60.0,3.0,CaSnS3,1790.7564626008498,2.8372985941633995,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-1100375,-4.964343833333333,-1.2794395662083338,,,
20.0,3.0,CaSnS3,466.99045618656936,3.6267056614082898,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-866936,-4.8596792995,-1.1747750323750004,,,
100.0,3.0,CaSnS3,2797.241358211792,3.0273342811543653,Tetragonal,P4_3,78.0,4,0.1,1.16.2,mp-1331908,-4.9096085689,-1.2247043017749997,,,
10.0,3.0,CaSnS3,252.0584884446196,3.3596109810195585,Monoclinic,P2_1,4.0,2,0.1,1.16.2,mp-1100345,-4.96440673,-1.2795024628750007,,,
20.0,3.0,CaSnS3,475.39592434803626,3.5625819333603785,Orthorhombic,Pmc2_1,26.0,mm2,0.1,1.16.2,mp-1238933,-4.9400641805,-1.2551599133750002,,,
30.0,3.0,CaSnS3,812.6798833796337,3.1260222491891847,Triclinic,P-1,2.0,-1,0.1,1.16.2,mp-1100335,-4.982966499,-1.298062231875,,,
90.0,3.0,CaSnS3,2460.235743879509,3.0978194710404465,Triclinic,P-1,2.0,-1,0.1,1.16.2,mp-866629,-4.8893429901111105,-1.2044387229861109,,,
5.0,3.0,CaSnS3,132.86149795375115,3.1868467489825814,Orthorhombic,Amm2,38.0,mm2,0.1,1.16.2,mp-1100334,-4.597851624,-0.9129473568750001,,,
15.0,3.0,CaSnS3,401.51073492207297,3.163620765215991,Hexagonal,P-6m2,187.0,-6m2,0.1,1.16.2,mp-1100328,-4.845566586,-1.1606623188750003,,,
30.0,3.0,CaSnS3,893.9766403828442,2.841746956414052,Triclinic,P-1,2.0,-1,0.1,1.16.2,mp-1100330,-4.964158504666667,-1.279254237541667,,,
10.0,3.0,CaSnS3,5583.926635824841,0.1516528638117836,Monoclinic,C2,5.0,2,0.1,1.16.2,mp-1100389,-2.199625215,1.4852790521249997,,,
120.0,3.0,CaSnS3,3217.6469317947826,3.1581530861077503,Monoclinic,C2/c,15.0,2/m,0.1,1.16.2,mp-866787,-4.87137634375,-1.1864720766249996,,,
20.0,3.0,CaSnS3,458.0671251767284,3.6973553398359327,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-866844,-4.96161246,-1.2767081928750001,,,
60.0,3.0,CaSnS3,1521.189169567561,3.3400913544965607,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-866606,-4.897321815666667,-1.212417548541667,,,
20.0,3.0,CaSnS3,504.40578386183427,3.3576873728699916,Monoclinic,Pm,6.0,m,0.1,1.16.2,mp-1100343,-4.77116527,-1.0862610028750006,,,
20.0,3.0,CaSnS3,503.22248597428916,3.3655827759692025,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-866495,-4.910440428999999,-1.225536161875,,,
20.0,3.0,CaSnS3,526.6296381842685,3.215992432774672,Cubic,Fd-3m,227.0,m-3m,0.1,1.16.2,mp-866471,-4.7552729945,-1.0703687273750007,,,
40.0,3.0,CaSnS3,1019.8534772836334,3.3213338366731877,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-1100344,-4.696124967,-1.0112206998750004,,,
80.0,3.0,CaSnS3,2042.7044615367174,3.316460042391753,Tetragonal,I4_1/a,88.0,4/m,0.1,1.16.2,mp-1100381,-5.0061546775000005,-1.3212504103750007,,,
40.0,3.0,CaSnS3,992.4378425645771,3.4130841421744105,Cubic,P2_13,198.0,23,0.1,1.16.2,mp-866565,-4.8382225747500005,-1.1533183076250004,,,
20.0,3.0,CaSnS3,440.30320339824056,3.846524209235946,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-866811,-4.9992920095,-1.3143877423750006,,,
20.0,3.0,CaSnS3,550.3127730062115,3.077589716886972,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-866941,-4.9897667310000005,-1.3048624638750006,,,
10.0,3.0,CaSnS3,221.28021666936272,3.8269054431696135,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-866850,-4.984162966,-1.2992586988750006,,,
5.0,3.0,CaSnS3,134.3291361459511,3.1520282566160907,Tetragonal,P4mm,99.0,4mm,0.1,1.16.2,mp-1100325,-4.847989588,-1.1630853208750005,,,
10.0,3.0,CaSnS3,239.90321752509698,3.5298337153362582,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1100329,-4.912291366,-1.2273870988750004,,,
10.0,3.0,CaSnS3,247.74747655944734,3.4180710027718098,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-866833,-4.683644213,-0.9987399458750005,,,
20.0,3.0,CaSbO3,273.7490171218,5.09139665742592,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1377563,-6.624212062000001,-2.429278611250001,,,
20.0,3.0,CaSbO3,276.59592149863045,5.038992705300844,Monoclinic,P2_1/m,11.0,2/m,0.1,1.16.2,mp-1340624,-6.632514745500001,-2.437581294750001,,,
5.0,3.0,CsCaH3,98.68709087228876,2.961551996439553,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-644203,-3.09976169,-0.4839256125862065,9.460530157274446,3.418576656615245,"['icsd-168718', 'icsd-261359', 'icsd-88051']"
5.0,3.0,CsCaO3,102.8247443617045,3.568680556996517,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-984240,-5.034596532,-1.4863828548362066,,,
5.0,3.0,CsCaF3,92.37795928990893,4.133979088092322,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-7104,-5.4499464,-3.722858569086206,9.201081980000005,2.308064279999997,"['icsd-290449', 'icsd-290341', 'icsd-290342', 'icsd-247961', 'icsd-290340', 'icsd-45309', 'icsd-290448']"
10.0,3.0,CsCaCl3,317.0413345134333,2.926173995902905,Tetragonal,I4/mcm,140.0,4/mmm,0.1,1.16.2,mp-1206863,-4.331365133,-2.642042686586207,,,
5.0,3.0,CsCaCl3,159.04216959735564,2.916579014950094,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1097916,-4.331671878,-2.6423494315862066,,,
5.0,3.0,CsCaCl3,163.02207990762003,2.8453756362490106,Tetragonal,P4mm,99.0,4mm,0.1,1.16.2,mp-1096927,-4.3313803879999995,-2.6420579415862067,,,
5.0,3.0,CsCaBr3,186.03893347623892,3.683620990955734,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-30056,-3.8689126700000003,-2.356895221586207,19.81658875333333,2.9725775399999996,['icsd-77242']
20.0,3.0,CsCaI3,925.5257116270685,3.9736779159702156,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1213688,-3.3278869589999998,-1.8636666985862067,,,
5.0,3.0,CsCaI3,242.2223781078566,3.795831241609599,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-998333,-3.317324766,-1.853104505586207,,,
20.0,3.0,CsCaI3,901.9107359491211,4.077721812552602,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-998428,-3.3381274475,-1.8739071870862065,7.624504849999998,3.3571480133333336,
5.0,3.0,BaCaO3,88.98091885869187,4.206416658059623,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1183285,-6.033683868,-2.28075567725,,,
5.0,3.0,CaLaO3,91.41240612908155,4.123203254325017,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1183562,-7.024558736,-2.6682241122500003,,,
20.0,3.0,CaCeO3,301.40837780939603,5.028686535488704,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-756365,-8.176925261,-3.6211742272499996,25.093801616666664,5.298401476666666,
20.0,3.0,CaPrO3,326.0225185540034,4.665157857585113,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-756708,-7.3414179785,-3.01610362475,,,
5.0,3.0,CaHoO3,80.13702098788315,5.242610785694643,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1183539,-7.185042323999999,-2.8994273472499996,,,
5.0,3.0,CaTmO3,77.96984479230309,5.473601075707323,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1183538,-7.233149296000001,-2.9688490085833337,,,
20.0,3.0,CaHfO3,252.29133819395093,7.017975204441195,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-754853,-9.182272448,-3.8217014392500004,31.849530636666668,4.3596693533333335,
5.0,3.0,CaHfO3,69.17836138914774,6.398584471307642,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1016873,-9.02795571,-3.6673847012500005,,,
20.0,3.0,CaHfS3,441.8930364734302,4.7312468410136885,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1190098,-6.944673754,-2.0702460518750003,,,['icsd-619354']
10.0,3.0,CaWN3,145.95522033096265,6.051179304803491,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-989616,-8.850397692,-0.8557547149999991,19.305180810000003,8.821444833333336,
5.0,3.0,CaWO3,69.25007416783295,6.520245333558877,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-1431390,-8.406033696,-2.44527444725,,,
20.0,3.0,CaWO3,255.79037973460856,7.060898434255337,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1342410,-8.5729237665,-2.61216451775,,,
20.0,3.0,CaReN3,312.5301702485125,5.702247561747393,Monoclinic,C2/c,15.0,2/m,0.1,1.16.2,mp-989606,-8.628822699999999,-0.736900331999999,12.401387056666666,6.346368646666666,
5.0,3.0,CaOsO3,61.7311750736624,7.486303590131466,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1016900,-7.591910918000001,-1.977304229250001,,,
20.0,3.0,CaOsO3,235.8143206324524,7.839020401094235,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1213970,-7.761224283500001,-2.1466175947500004,,,
5.0,3.0,CaIrO3,61.792674200619054,7.532249004003523,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1016872,-6.932980098,-1.7961600592500004,,,
10.0,3.0,CaIrO3,128.73544915681154,7.230919094170888,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1079054,-6.91619666,-1.7793766212500004,,,['icsd-159026']
10.0,3.0,CaIrO3,113.08204138316107,8.231860744806733,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-20198,-6.585585473,-1.4487654342500007,,,['icsd-159026']
20.0,3.0,CaIrO3,228.6900073487555,8.140938278820864,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-555735,-7.215037712999999,-2.07821767425,,,"['icsd-182245', 'icsd-159433']"
10.0,3.0,CaIrO3,114.21872186793517,8.14993901333421,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-4243,-7.239532932,-2.1027128932500005,,,"['icsd-159031', 'icsd-159035', 'icsd-420479', 'icsd-159034', 'icsd-159432', 'icsd-420478', 'icsd-159029', 'icsd-159037', 'icsd-159038', 'icsd-160816', 'icsd-159033', 'icsd-182246', 'icsd-159030', 'icsd-25524', 'icsd-159036', 'icsd-180015', 'icsd-159028', 'icsd-159027']"
10.0,3.0,CaPtO3,114.94236831033714,8.18146661006258,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-4784,-6.575624937000001,-1.9922650702500007,14.044105216669335,7.308617959999999,"['icsd-173278', 'icsd-160328']"
10.0,3.0,CaTlF3,174.91206828325397,5.723793858077697,Trigonal,R3c,161.0,3m,0.1,1.16.2,mp-998615,-5.3305470029999995,-3.3100110171666666,29.844009116619244,2.813987416666665,
5.0,3.0,CaTlF3,91.74087869651437,5.456458649449334,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-1097061,-5.32372567,-3.3031896841666666,,,
10.0,3.0,CaTlCl3,285.1063935878464,4.086550330740566,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-998787,-4.210446287,-2.2276756856666666,14.123726636700559,3.3313938530043927,
5.0,3.0,CaTlCl3,157.40066040659985,3.7010696905684988,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-998151,-4.17169119,-2.1889205886666665,,,
10.0,3.0,CaTlBr3,328.6284841078922,4.892994481821508,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1205521,-3.7733005040000003,-1.9678349006666669,15.695708300000002,3.777289543333334,
10.0,3.0,CaTlI3,404.79414615376163,5.129160286873277,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1206188,-3.256533485,-1.4988650696666668,,,
20.0,3.0,CaPbO3,275.27296614002546,7.1248211898553215,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-20079,-6.2856399865,-2.1739773697499998,,,['icsd-87825']
20.0,3.0,CaBiO3,289.41061862777906,6.817636362206685,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1378965,-6.396315561,-2.25908453225,,,
20.0,3.0,CaBiO3,289.0372280681903,6.826443674238326,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-755893,-6.4121261725,-2.27489514375,,,
20.0,3.0,CaBiO3,307.5353457063267,6.415836048483473,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1178493,-6.312575148500001,-2.17534411975,,,
10.0,3.0,CaBiO3,156.56459992332617,6.3012212151781295,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-867749,-6.391285753,-2.2540547242499995,,,
10.0,3.0,LiScI3,325.35521750043375,4.41588947498251,Hexagonal,P-6c2,188.0,-6m2,0.1,1.16.2,mp-28835,-3.910419103,-1.3781208986666669,,,['icsd-73339']
10.0,3.0,ScBO3,100.67384890531,3.4230542310583343,Trigonal,R-3c,167.0,-3m,0.1,1.16.2,mp-8697,-9.008089935,-3.4377045330833327,15.508322133334667,3.9037174700000015,"['icsd-195099', 'icsd-65010']"
10.0,3.0,MgScS3,240.86843499652252,2.281295228076674,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-1232175,-5.549591523,-1.4811717718750004,,,
30.0,3.0,MgScS3,632.4799367170557,2.606368895450113,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-1232226,-5.652508107,-1.5840883558750003,,,
10.0,3.0,MgScSe3,243.8167948310451,4.170007604380365,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-1232171,-5.138133900000001,-1.4540371824062504,,,
10.0,3.0,MgScSe3,265.9173497134681,3.8234357014186604,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-1232150,-5.028159294,-1.3440625764062504,,,
20.0,3.0,ScAlO3,191.07007935746245,4.169314922966967,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-4471,-8.654007197,-3.67038498325,,,"['icsd-66883', 'icsd-100278', 'icsd-86931', 'icsd-151951', 'icsd-66886', 'icsd-86934', 'icsd-34278', 'icsd-86933', 'icsd-66884', 'icsd-86932', 'icsd-66885']"
5.0,3.0,ScSiO3,45.978363101869,4.3714258353824675,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1186993,-8.084743016000001,-2.76517236225,,,
5.0,3.0,KScO3,74.65340065311048,2.937283325962221,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-973960,-6.798047294,-2.3414604568499997,,,
5.0,3.0,CaScO3,68.15474941663646,3.241227074842477,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1183534,-7.706464766000001,-3.0708377422500006,,,
5.0,2.0,Sc2O3,56.38008870523313,4.061805999011981,Trigonal,P-3m1,164.0,-3m,0.1,1.16.2,mp-13060,-9.338607112,-3.8376062432499993,,,['icsd-160203']
10.0,2.0,Sc2O3,123.9812369138179,3.6941877372449516,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-754455,-9.384176468,-3.8831755992499994,,,
40.0,2.0,Sc2O3,479.72910891946253,3.818904932303188,Cubic,Ia-3,206.0,m-3,0.1,1.16.2,mp-216,-9.47049688575,-3.969496017,,,"['icsd-647392', 'icsd-41264', 'icsd-26942', 'icsd-169172', 'icsd-184529', 'icsd-24200', 'icsd-186676', 'icsd-647397', 'icsd-27948', 'icsd-647398', 'icsd-26841', 'icsd-202905']"
15.0,2.0,Sc2O3,167.39640147711683,4.1041201693761975,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-558748,-9.396747449333333,-3.8957465805833333,,,['icsd-160218']
10.0,2.0,Sc2O3,117.69023564964562,3.8916564532927445,Trigonal,R-3c,167.0,-3m,0.1,1.16.2,mp-755313,-9.431764759,-3.930763890249999,,,
40.0,2.0,Sc2O3,506.46368073293684,3.617317351504225,Orthorhombic,Pna2_1,33.0,mm2,0.1,1.16.2,mp-775837,-9.388716904999999,-3.887716036249999,20.93774866,4.524668356666667,
20.0,2.0,Sc2S3,428.6277174366303,2.883972633977312,Orthorhombic,Fddd,70.0,mmm,0.1,1.16.2,mp-401,-7.2294981135,-2.2146405513749996,22.76201019009454,7.992648596652806,"['icsd-650834', 'icsd-654308', 'icsd-600040', 'icsd-22236']"
20.0,2.0,Sc2S3,399.73057971565817,3.092459446386907,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1105836,-7.1364928145,-2.1216352523750004,,,
10.0,2.0,Sc2S3,213.5916809677279,2.8937236732505855,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-684969,-7.225458196,-2.210600633874999,24.029806919784516,8.082939284842197,
10.0,2.0,Sc2Se3,243.0247353264645,4.465805422386391,Monoclinic,C2/c,15.0,2/m,0.1,1.16.2,mp-684690,-6.586238562999999,-1.9557040344062486,28.497170245133116,10.459823507726442,
5.0,2.0,Sc2Se3,122.92980230542256,4.414312723364191,Orthorhombic,Immm,71.0,mmm,0.1,1.16.2,mp-1219395,-6.592210588,-1.96167605940625,,,
20.0,2.0,Sc2Se3,487.1980463863951,4.455277227996905,Orthorhombic,Fddd,70.0,mmm,0.1,1.16.2,mp-1205354,-6.6199942845,-1.989459755906249,25.55843348,9.673330023333335,['icsd-651804']
10.0,2.0,Sc2Se3,244.72533384562328,4.43477250082972,Triclinic,P1,1.0,1,0.1,1.16.2,mp-723973,-0.875213818,3.7553207105937503,,,
